tok	lemma	head	modifier	trancription_name	L1	type
Leute	Leute	Leute	NULL	nz002_2007_06	eng	simplex
Verziehungen	Verziehungen	Verziehungen	NULL	nz002_2007_06	eng	simplex
Zeit	Zeit	Zeit	NULL	nz002_2007_06	eng	simplex
Freunden	Freund	Freund	NULL	nz002_2007_06	eng	simplex
Redung	Redung	Redung	NULL	nz002_2007_06	eng	simplex
Trinken	Trinken	Trinken	NULL	nz002_2007_06	eng	simplex
Umgebung	Umgebung	Umgebung	NULL	nz002_2007_06	eng	simplex
Laende	Laende	Lände	NULL	nz002_2007_06	eng	simplex
Universitaet	Universitaet	Universität	NULL	nz002_2007_06	eng	simplex
Leben	Leben	Leben	NULL	nz002_2007_06	eng	simplex
Verziehungen	Verziehungen	Verziehungen	NULL	nz002_2007_06	eng	simplex
Philosophie	Philosophie	Philosophie	NULL	nz002_2007_06	eng	simplex
Theory	Theory	Theory	NULL	nz002_2007_06	eng	simplex
Praxis	Praxis	Praxis	NULL	nz002_2007_06	eng	simplex
Denkens	Denken	Denken	NULL	nz002_2007_06	eng	simplex
Leuten	Leute	Leute	NULL	nz002_2007_06	eng	simplex
Freund	Freund	Freund	NULL	nz002_2007_06	eng	simplex
Welt	Welt	Welt	NULL	nz002_2007_06	eng	simplex
Vortrag	Vortrag	Vortrag	NULL	nz002_2007_06	eng	simplex
Junge	Junge	Junge	NULL	nz002_2007_06	eng	simplex
Jungfrau	Jungfrau	Jungfrau	NULL	nz002_2007_06	eng	simplex
Affekt	Affekt	Affekt	NULL	nz002_2007_06	eng	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	Sa001_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	Sa001_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	Sa001_2006_09	afr	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	Sa001_2006_09	afr	compound
Ingenieurstudent	Ingenieurstudent	Student	Ingenieur	Sa001_2006_09	afr	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	Sa001_2006_09	afr	compound
Arbeitstelle	Arbeitstelle	Stelle	Arbeit	Sa001_2006_09	afr	compound
Technikonstudenten	Technikonstudenten	Ente	Technikonstud	Sa001_2006_09	afr	compound
Arbeitstellen	Arbeitstellen	Stellen	Arbeit	Sa001_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	Sa001_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	Sa001_2006_09	afr	compound
Praxisorientiertheit	Praxisorientiertheit	Orientiertheit	Praxis	Sa001_2006_09	afr	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	Sa001_2006_09	afr	compound
Gleichtgewicht	Gleichtgewicht	Gewicht	Gleicht	Sa001_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	Sa001_2006_09	afr	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	Sa001_2006_09	afr	compound
Arbeitstelle	Arbeitstelle	Stelle	Arbeit	Sa001_2006_09	afr	compound
Wert	Wert	Wert	NULL	Sa001_2006_09	afr	simplex
Thema	Thema	Thema	NULL	Sa001_2006_09	afr	simplex
Ausdruck	Ausdruck	Ausdruck	NULL	Sa001_2006_09	afr	simplex
Meinung	Meinung	Meinung	NULL	Sa001_2006_09	afr	simplex
Aufsatz	Aufsatz	Aufsatz	NULL	Sa001_2006_09	afr	simplex
Meinung	Meinung	Meinung	NULL	Sa001_2006_09	afr	simplex
Studenten	Student	Student	NULL	Sa001_2006_09	afr	simplex
Welt	Welt	Welt	NULL	Sa001_2006_09	afr	simplex
Sache	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Wert	Wert	Wert	NULL	Sa001_2006_09	afr	simplex
Sache	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Aufsatz	Aufsatz	Aufsatz	NULL	Sa001_2006_09	afr	simplex
Erklärung	Erklärung	Erklärung	NULL	Sa001_2006_09	afr	simplex
Universität	Universität	Universität	NULL	Sa001_2006_09	afr	simplex
Studenten	Student	Student	NULL	Sa001_2006_09	afr	simplex
Bücher	Buch	Buch	NULL	Sa001_2006_09	afr	simplex
Vorlesungen	Vorlesung	Vorlesung	NULL	Sa001_2006_09	afr	simplex
Menge	Menge	Menge	NULL	Sa001_2006_09	afr	simplex
Weisen	Weise	Weise	NULL	Sa001_2006_09	afr	simplex
Gelegenheit	Gelegenheit	Gelegenheit	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Gebiet	Gebiet	Gebiet	NULL	Sa001_2006_09	afr	simplex
Jahren	Jahr	Jahr	NULL	Sa001_2006_09	afr	simplex
Ende	Ende	Ende	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Gebiet	Gebiet	Gebiet	NULL	Sa001_2006_09	afr	simplex
Meinung	Meinung	Meinung	NULL	Sa001_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	Sa001_2006_09	afr	simplex
Wirkung	Wirkung	Wirkung	NULL	Sa001_2006_09	afr	simplex
Maschine	Maschine	Maschine	NULL	Sa001_2006_09	afr	simplex
Gelegenheit	Gelegenheit	Gelegenheit	NULL	Sa001_2006_09	afr	simplex
Maschine	Maschine	Maschine	NULL	Sa001_2006_09	afr	simplex
Bezug	Bezug	Bezug	NULL	Sa001_2006_09	afr	simplex
Sache	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Studenten	Student	Student	NULL	Sa001_2006_09	afr	simplex
Technikon	Technikon	Technikon	NULL	Sa001_2006_09	afr	simplex
Vorteil	Vorteil	Vorteil	NULL	Sa001_2006_09	afr	simplex
Jahren	Jahr	Jahr	NULL	Sa001_2006_09	afr	simplex
Jahre	Jahr	Jahr	NULL	Sa001_2006_09	afr	simplex
Arbeit	Arbeit	Arbeit	NULL	Sa001_2006_09	afr	simplex
Firma	Firma	Firma	NULL	Sa001_2006_09	afr	simplex
Studium	Studium	Studium	NULL	Sa001_2006_09	afr	simplex
Brüder	Bruder	Bruder	NULL	Sa001_2006_09	afr	simplex
Ingenieur	Ingenieur	Ingenieur	NULL	Sa001_2006_09	afr	simplex
Technikon	Technikon	Technikon	NULL	Sa001_2006_09	afr	simplex
Kapstadt	Kapstadt	Kapstadt	NULL	Sa001_2006_09	afr	simplex
abschluss	Abschluß	Abschluß	NULL	Sa001_2006_09	afr	simplex
Studium	Studium	Studium	NULL	Sa001_2006_09	afr	simplex
Firma	Firma	Firma	NULL	Sa001_2006_09	afr	simplex
Arbeit	Arbeit	Arbeit	NULL	Sa001_2006_09	afr	simplex
Abschluss	Abschluß	Abschluß	NULL	Sa001_2006_09	afr	simplex
Sorge	Sorge	Sorge	NULL	Sa001_2006_09	afr	simplex
Bezug	Bezug	Bezug	NULL	Sa001_2006_09	afr	simplex
Arbeit	Arbeit	Arbeit	NULL	Sa001_2006_09	afr	simplex
Chef	Chef	Chef	NULL	Sa001_2006_09	afr	simplex
Studenten	Student	Student	NULL	Sa001_2006_09	afr	simplex
Universität	Universität	Universität	NULL	Sa001_2006_09	afr	simplex
Vergleich	Vergleich	Vergleich	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Sache	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Ingenieur	Ingenieur	Ingenieur	NULL	Sa001_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	Sa001_2006_09	afr	simplex
Bezug	Bezug	Bezug	NULL	Sa001_2006_09	afr	simplex
Lehrer	Lehrer	Lehrer	NULL	Sa001_2006_09	afr	simplex
Menge	Menge	Menge	NULL	Sa001_2006_09	afr	simplex
Art	Art	Art	NULL	Sa001_2006_09	afr	simplex
Arbeiten	Arbeiten	Arbeiten	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Buch	Buch	Buch	NULL	Sa001_2006_09	afr	simplex
Stellung	Stellung	Stellung	NULL	Sa001_2006_09	afr	simplex
Studenten	Student	Student	NULL	Sa001_2006_09	afr	simplex
Buch	Buch	Buch	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Buch	Buch	Buch	NULL	Sa001_2006_09	afr	simplex
Art	Art	Art	NULL	Sa001_2006_09	afr	simplex
Studium	Studium	Studium	NULL	Sa001_2006_09	afr	simplex
Sache	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Stelle	Stelle	Stelle	NULL	Sa001_2006_09	afr	simplex
Anfang	Anfang	Anfang	NULL	Sa001_2006_09	afr	simplex
Erklärung	Erklärung	Erklärung	NULL	Sa001_2006_09	afr	simplex
Mangel	Mangel	Mangel	NULL	Sa001_2006_09	afr	simplex
Wert	Wert	Wert	NULL	Sa001_2006_09	afr	simplex
Fälle	Fall	Fall	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Fälle	Fall	Fall	NULL	Sa001_2006_09	afr	simplex
Qualifikationen	Qualifikation	Qualifikation	NULL	Sa001_2006_09	afr	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	Sa001_2006_09	afr	simplex
Recht	Recht	Recht	NULL	Sa001_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	Sa001_2006_09	afr	simplex
Bezug	Bezug	Bezug	NULL	Sa001_2006_09	afr	simplex
Stellen	Stellen	Stellen	NULL	Sa001_2006_09	afr	simplex
Artzt	Artzt	Artzt	NULL	Sa001_2006_09	afr	simplex
Rechtsanwalt	Rechtsanwalt	Rechtsanwalt	NULL	Sa001_2006_09	afr	simplex
Personen	Person	Person	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Stellen	Stellen	Stellen	NULL	Sa001_2006_09	afr	simplex
Bezug	Bezug	Bezug	NULL	Sa001_2006_09	afr	simplex
Fälle	Fall	Fall	NULL	Sa001_2006_09	afr	simplex
Theorie	Theorie	Theorie	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Sache	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Fälle	Fall	Fall	NULL	Sa001_2006_09	afr	simplex
Wert	Wert	Wert	NULL	Sa001_2006_09	afr	simplex
Rolle	Rolle	Rolle	NULL	Sa001_2006_09	afr	simplex
Student	Student	Student	NULL	Sa001_2006_09	afr	simplex
Sachen	Sache	Sache	NULL	Sa001_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	Sa001_2006_09	afr	simplex
Gebiet	Gebiet	Gebiet	NULL	Sa001_2006_09	afr	simplex
Buch	Buch	Buch	NULL	Sa001_2006_09	afr	simplex
Spontanität	Spontanität	Spontanität	NULL	Sa001_2006_09	afr	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa002_2006_09	afr	compound
Sichtweise	Sichtweise	Weise	Sicht	sa002_2006_09	afr	compound
Universitätskursen	Universitätskursen	Kurs	Universitäts	sa002_2006_09	afr	compound
Universitätskurs	Universitätskurs	Kurs	Universitäts	sa002_2006_09	afr	compound
Berufssphäre	Berufssphäre	Sphäre	Berufs	sa002_2006_09	afr	compound
Berufswelt	Berufswelt	Welt	Berufs	sa002_2006_09	afr	compound
Universitätskwalifisierung	Universitätskwalifisierung	Universitätskwalifisierung	NULL	sa002_2006_09	afr	compound
Berufswelt	Berufswelt	Welt	Berufs	sa002_2006_09	afr	compound
Berufswelt	Berufswelt	Welt	Berufs	sa002_2006_09	afr	compound
Universitätgraduierte	Universitätgraduierte	Graduierte	Universität	sa002_2006_09	afr	compound
Berufswelt	Berufswelt	Welt	Berufs	sa002_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa002_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa002_2006_09	afr	compound
Ingenieurswissenschafte	Ingenieurswissenschafte	Ingenieurswissenschafte	NULL	sa002_2006_09	afr	compound
Hauptrolle	Hauptrolle	Rolle	Haupt	sa002_2006_09	afr	compound
Paradigmas/	Paradigmas	As	Paradigm	sa002_2006_09	afr	compound
Sichtweisen	Sichtweise	Weise	Sicht	sa002_2006_09	afr	compound
Studienrichtung	Studienrichtung	Richtung	Studien	sa002_2006_09	afr	compound
Universitätstudenten	Universitätstudenten	Ente	Universitätstud	sa002_2006_09	afr	compound
Berufswelt	Berufswelt	Welt	Berufs	sa002_2006_09	afr	compound
Rucksicht	Rucksicht	Rucksicht	NULL	sa002_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa002_2006_09	afr	compound
Berufswelt	Berufswelt	Welt	Berufs	sa002_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa002_2006_09	afr	compound
Arbeitswelt	Arbeitswelt	Welt	Arbeits	sa002_2006_09	afr	compound
THEMA	Thema	Thema	NULL	sa002_2006_09	afr	simplex
Meinung	Meinung	Meinung	NULL	sa002_2006_09	afr	simplex
Orientierung	Orientierung	Orientierung	NULL	sa002_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa002_2006_09	afr	simplex
Maße	Maß	Maß	NULL	sa002_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa002_2006_09	afr	simplex
Abschlüsse	Abschluß	Abschluß	NULL	sa002_2006_09	afr	simplex
Aufsatz	Aufsatz	Aufsatz	NULL	sa002_2006_09	afr	simplex
Vorteilen	Vorteil	Vorteil	NULL	sa002_2006_09	afr	simplex
Orientierung	Orientierung	Orientierung	NULL	sa002_2006_09	afr	simplex
Vorteilen	Vorteil	Vorteil	NULL	sa002_2006_09	afr	simplex
Orientierung	Orientierung	Orientierung	NULL	sa002_2006_09	afr	simplex
Kursen	Kurs	Kurs	NULL	sa002_2006_09	afr	simplex
Universitäten	Universität	Universität	NULL	sa002_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa002_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	sa002_2006_09	afr	simplex
Kosten	Kosten	Kosten	NULL	sa002_2006_09	afr	simplex
Unterricht	Unterricht	Unterricht	NULL	sa002_2006_09	afr	simplex
Vorbereitung	Vorbereitung	Vorbereitung	NULL	sa002_2006_09	afr	simplex
Beruf	Beruf	Beruf	NULL	sa002_2006_09	afr	simplex
Dienst	Dienst	Dienst	NULL	sa002_2006_09	afr	simplex
Ziel	Ziel	Ziel	NULL	sa002_2006_09	afr	simplex
Zweifel	Zweifel	Zweifel	NULL	sa002_2006_09	afr	simplex
Student/	Student	Student	NULL	sa002_2006_09	afr	simplex
Studentin	Studentin	Studentin	NULL	sa002_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa002_2006_09	afr	simplex
Geld	Geld	Geld	NULL	sa002_2006_09	afr	simplex
Graduierte	Graduierte	Graduierte	NULL	sa002_2006_09	afr	simplex
Vorteil	Vorteil	Vorteil	NULL	sa002_2006_09	afr	simplex
Zeitgenossen	Zeitgenosse	Zeitgenosse	NULL	sa002_2006_09	afr	simplex
Leuten	Leute	Leute	NULL	sa002_2006_09	afr	simplex
Grad	Grad	Grad	NULL	sa002_2006_09	afr	simplex
Konkurrenz	Konkurrenz	Konkurrenz	NULL	sa002_2006_09	afr	simplex
Jobs	Job	Job	NULL	sa002_2006_09	afr	simplex
Arbeitgeber	Arbeitgeber	Arbeitgeber	NULL	sa002_2006_09	afr	simplex
Kwalifisierung	Kwalifisierung	Kwalifisierung	NULL	sa002_2006_09	afr	simplex
Instanz	Instanz	Instanz	NULL	sa002_2006_09	afr	simplex
Arbeitgeber	Arbeitgeber	Arbeitgeber	NULL	sa002_2006_09	afr	simplex
Organisationen	Organisation	Organisation	NULL	sa002_2006_09	afr	simplex
Technikons	Technikons	Technikons	NULL	sa002_2006_09	afr	simplex
Kolleges	Kolleges	Kolleg	NULL	sa002_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa002_2006_09	afr	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	sa002_2006_09	afr	simplex
Job	Job	Job	NULL	sa002_2006_09	afr	simplex
Gegenteil	Gegenteil	Gegenteil	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Aspekt	Aspekt	Aspekt	NULL	sa002_2006_09	afr	simplex
Leute	Leute	Leute	NULL	sa002_2006_09	afr	simplex
Ambition	Ambition	Ambition	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Benützung	Benützung	Benützung	NULL	sa002_2006_09	afr	simplex
Freund	Freund	Freund	NULL	sa002_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	sa002_2006_09	afr	simplex
Universität	Universität	Universität	NULL	sa002_2006_09	afr	simplex
Ziel	Ziel	Ziel	NULL	sa002_2006_09	afr	simplex
Theorie	Theorie	Theorie	NULL	sa002_2006_09	afr	simplex
Theorie	Theorie	Theorie	NULL	sa002_2006_09	afr	simplex
Theorie	Theorie	Theorie	NULL	sa002_2006_09	afr	simplex
Beginn	Beginn	Beginn	NULL	sa002_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa002_2006_09	afr	simplex
Technikon	Technikon	Technikon	NULL	sa002_2006_09	afr	simplex
Vorfall	Vorfall	Vorfall	NULL	sa002_2006_09	afr	simplex
Richtungen	Richtung	Richtung	NULL	sa002_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa002_2006_09	afr	simplex
Universitäten	Universität	Universität	NULL	sa002_2006_09	afr	simplex
Inhalt	Inhalt	Inhalt	NULL	sa002_2006_09	afr	simplex
Kursen	Kurs	Kurs	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Benützung	Benützung	Benützung	NULL	sa002_2006_09	afr	simplex
Zeit	Zeit	Zeit	NULL	sa002_2006_09	afr	simplex
Geld	Geld	Geld	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Kurs	Kurs	Kurs	NULL	sa002_2006_09	afr	simplex
Abschluss	Abschluß	Abschluß	NULL	sa002_2006_09	afr	simplex
Kurs	Kurs	Kurs	NULL	sa002_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	sa002_2006_09	afr	simplex
Illustration	Illustration	Illustration	NULL	sa002_2006_09	afr	simplex
Kurs	Kurs	Kurs	NULL	sa002_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	sa002_2006_09	afr	simplex
Jahre	Jahr	Jahr	NULL	sa002_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa002_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa002_2006_09	afr	simplex
Aktivitäten	Aktivität	Aktivität	NULL	sa002_2006_09	afr	simplex
Theorie	Theorie	Theorie	NULL	sa002_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa002_2006_09	afr	simplex
Komponent	Komponent	Komponent	NULL	sa002_2006_09	afr	simplex
Vorschlag	Vorschlag	Vorschlag	NULL	sa002_2006_09	afr	simplex
Problem	Problem	Problem	NULL	sa002_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa002_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Grundlage	Grundlage	Grundlage	NULL	sa002_2006_09	afr	simplex
Studium	Studium	Studium	NULL	sa002_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa002_2006_09	afr	simplex
Terminologie	Terminologie	Terminologie	NULL	sa002_2006_09	afr	simplex
Gutes	Gute	Gute	NULL	sa002_2006_09	afr	simplex
Wert	Wert	Wert	NULL	sa002_2006_09	afr	simplex
Hoffnung	Hoffnung	Hoffnung	NULL	sa002_2006_09	afr	simplex
Vorteil	Vorteil	Vorteil	NULL	sa002_2006_09	afr	simplex
Job	Job	Job	NULL	sa002_2006_09	afr	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	sa002_2006_09	afr	simplex
Job	Job	Job	NULL	sa002_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	sa002_2006_09	afr	simplex
Schock	Schock	Schock	NULL	sa002_2006_09	afr	simplex
Job	Job	Job	NULL	sa002_2006_09	afr	simplex
Aspekte	Aspekt	Aspekt	NULL	sa002_2006_09	afr	simplex
Meinung	Meinung	Meinung	NULL	sa002_2006_09	afr	simplex
Fokus	Fokus	Fokus	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Theorie	Theorie	Theorie	NULL	sa002_2006_09	afr	simplex
Umfang	Umfang	Umfang	NULL	sa002_2006_09	afr	simplex
Fokus	Fokus	Fokus	NULL	sa002_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa002_2006_09	afr	simplex
Wissen	Wissen	Wissen	NULL	sa002_2006_09	afr	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	sa002_2006_09	afr	simplex
Gleichgewicht	Gleichgewicht	Gleichgewicht	NULL	sa002_2006_09	afr	simplex
Wert	Wert	Wert	NULL	sa002_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa002_2006_09	afr	simplex
Vorsprung	Vorsprung	Vorsprung	NULL	sa002_2006_09	afr	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa003_2006_09	afr	compound
Studienprogrammen	Studienprogramm	Programm	Studien	sa003_2006_09	afr	compound
Ingenieurstudium	Ingenieurstudium	Studium	Ingenieur	sa003_2006_09	afr	compound
Wissenschaftsstudium	Wissenschaftsstudium	Studium	Wissenschafts	sa003_2006_09	afr	compound
Wissenschaftsberufe	Wissenschaftsberufe	Wissenschaftsberufe	NULL	sa003_2006_09	afr	compound
Mathematikstudium	Mathematikstudium	Studium	Mathematik	sa003_2006_09	afr	compound
Universitätsbildung	Universitätsbildung	Bildung	Universitäts	sa003_2006_09	afr	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	sa003_2006_09	afr	compound
Studenten	Student	Student	NULL	sa003_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa003_2006_09	afr	simplex
Wert	Wert	Wert	NULL	sa003_2006_09	afr	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	sa003_2006_09	afr	simplex
Reaktionen	Reaktion	Reaktion	NULL	sa003_2006_09	afr	simplex
Frage	Frage	Frage	NULL	sa003_2006_09	afr	simplex
Universitäten	Universität	Universität	NULL	sa003_2006_09	afr	simplex
Kursen	Kurs	Kurs	NULL	sa003_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	sa003_2006_09	afr	simplex
BComm	BComm	BComm	NULL	sa003_2006_09	afr	simplex
Vorteile	Vorteil	Vorteil	NULL	sa003_2006_09	afr	simplex
Studium	Studium	Studium	NULL	sa003_2006_09	afr	simplex
Frage	Frage	Frage	NULL	sa003_2006_09	afr	simplex
Sprachen	Sprache	Sprache	NULL	sa003_2006_09	afr	simplex
Kultur	Kultur	Kultur	NULL	sa003_2006_09	afr	simplex
Menschen	Mensch	Mensch	NULL	sa003_2006_09	afr	simplex
Wissenschaft	Wissenschaft	Wissenschaft	NULL	sa003_2006_09	afr	simplex
Mathematik	Mathematik	Mathematik	NULL	sa003_2006_09	afr	simplex
Frauen	Frau	Frau	NULL	sa003_2006_09	afr	simplex
Mann	Mann	Mann	NULL	sa003_2006_09	afr	simplex
Männer	Mann	Mann	NULL	sa003_2006_09	afr	simplex
Vorurteile	Vorurteil	Vorurteil	NULL	sa003_2006_09	afr	simplex
Tatsache	Tatsache	Tatsache	NULL	sa003_2006_09	afr	simplex
Bestimmtes	Bestimmte	Bestimmte	NULL	sa003_2006_09	afr	simplex
Tatsache	Tatsache	Tatsache	NULL	sa003_2006_09	afr	simplex
Männer	Mann	Mann	NULL	sa003_2006_09	afr	simplex
Musik	Musik	Musik	NULL	sa003_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa003_2006_09	afr	simplex
Studium	Studium	Studium	NULL	sa003_2006_09	afr	simplex
Beruf	Beruf	Beruf	NULL	sa003_2006_09	afr	simplex
Leute	Leute	Leute	NULL	sa003_2006_09	afr	simplex
Studium	Studium	Studium	NULL	sa003_2006_09	afr	simplex
Job	Job	Job	NULL	sa003_2006_09	afr	simplex
Studenten	Student	Student	NULL	sa003_2006_09	afr	simplex
Jahr	Jahr	Jahr	NULL	sa003_2006_09	afr	simplex
Jobs	Job	Job	NULL	sa003_2006_09	afr	simplex
Studium	Studium	Studium	NULL	sa003_2006_09	afr	simplex
Sprachen	Sprache	Sprache	NULL	sa003_2006_09	afr	simplex
Kulture	Kulture	Kulture	NULL	sa003_2006_09	afr	simplex
Psychologie	Psychologie	Psychologie	NULL	sa003_2006_09	afr	simplex
Philosophie	Philosophie	Philosophie	NULL	sa003_2006_09	afr	simplex
Musik	Musik	Musik	NULL	sa003_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa003_2006_09	afr	simplex
Beruf	Beruf	Beruf	NULL	sa003_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa003_2006_09	afr	simplex
Beruf	Beruf	Beruf	NULL	sa003_2006_09	afr	simplex
Chemikalien	Chemikalie	Chemikalie	NULL	sa003_2006_09	afr	simplex
Rechnungen	Rechnung	Rechnung	NULL	sa003_2006_09	afr	simplex
Menschen	Mensch	Mensch	NULL	sa003_2006_09	afr	simplex
Kulture	Kulture	Kulture	NULL	sa003_2006_09	afr	simplex
Leute	Leute	Leute	NULL	sa003_2006_09	afr	simplex
Welt	Welt	Welt	NULL	sa003_2006_09	afr	simplex
Beruf	Beruf	Beruf	NULL	sa003_2006_09	afr	simplex
Gruppen	Gruppe	Gruppe	NULL	sa003_2006_09	afr	simplex
Menschen	Mensch	Mensch	NULL	sa003_2006_09	afr	simplex
Wissenschaft	Wissenschaft	Wissenschaft	NULL	sa003_2006_09	afr	simplex
Mathematik	Mathematik	Mathematik	NULL	sa003_2006_09	afr	simplex
Wissenschäftler	Wissenschäftler	Wissenschäftler	NULL	sa003_2006_09	afr	simplex
Länder	Land	Land	NULL	sa003_2006_09	afr	simplex
Englisch	Englisch	Englisch	NULL	sa003_2006_09	afr	simplex
Beispiel	Beispiel	Beispiel	NULL	sa003_2006_09	afr	simplex
Professor	Professor	Professor	NULL	sa003_2006_09	afr	simplex
Afrikaans	Afrikaans	Afrikaans	NULL	sa003_2006_09	afr	simplex
Englisch	Englisch	Englisch	NULL	sa003_2006_09	afr	simplex
Student	Student	Student	NULL	sa003_2006_09	afr	simplex
Professor	Professor	Professor	NULL	sa003_2006_09	afr	simplex
Fall	Fall	Fall	NULL	sa003_2006_09	afr	simplex
Fache	Fach	Fach	NULL	sa003_2006_09	afr	simplex
Sprache	Sprache	Sprache	NULL	sa003_2006_09	afr	simplex
Soziologie	Soziologie	Soziologie	NULL	sa003_2006_09	afr	simplex
Semester	Semester	Semester	NULL	sa003_2006_09	afr	simplex
Student	Student	Student	NULL	sa003_2006_09	afr	simplex
Englisch	Englisch	Englisch	NULL	sa003_2006_09	afr	simplex
