tok	lemma	head	modifier	trancription_name	L1	type
Hauswände	Hauswand	Wand	Haus	dhw038_2007_06	deu	compound
Tagesordnung	Tagesordnung	Ordnung	Tages	dhw038_2007_06	deu	compound
Kriminalitätsrate	Kriminalitätsrate	Rate	Kriminalitäts	dhw038_2007_06	deu	compound
Straftaten	Straftat	Tat	Straf	dhw038_2007_06	deu	compound
Alkoholopfer	Alkoholopfer	Opfer	Alkohol	dhw038_2007_06	deu	compound
Flatrate-Partys	Flatrate-Party	Party	Flatrate-	dhw038_2007_06	deu	compound
Fahranfänger	Fahranfänger	Anfänger	Fahr	dhw038_2007_06	deu	compound
Autounfällen	Autounfall	Unfall	Auto	dhw038_2007_06	deu	compound
Gefängnisstraffe	Gefängnisstraffe	Affe	Gefängnisstr	dhw038_2007_06	deu	compound
schuldenlassen	schuldenlassen	Lassen	schulden	dhw038_2007_06	deu	compound
Kriminaltität	Kriminaltität	Kriminaltität	NULL	dhw038_2007_06	deu	simplex
Seiten	Seite	Seite	NULL	dhw038_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw038_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw038_2007_06	deu	simplex
Meinung	Meinung	Meinung	NULL	dhw038_2007_06	deu	simplex
Nutzen	Nutzen	Nutzen	NULL	dhw038_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw038_2007_06	deu	simplex
Gericht	Gericht	Gericht	NULL	dhw038_2007_06	deu	simplex
Gefängnis	Gefängnis	Gefängnis	NULL	dhw038_2007_06	deu	simplex
Gefängnis	Gefängnis	Gefängnis	NULL	dhw038_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw038_2007_06	deu	simplex
Gefängnis	Gefängnis	Gefängnis	NULL	dhw038_2007_06	deu	simplex
Zukunkft	Zukunkft	Zukunkft	NULL	dhw038_2007_06	deu	simplex
Mensch	Mensch	Mensch	NULL	dhw038_2007_06	deu	simplex
Arbeitgeber	Arbeitgeber	Arbeitgeber	NULL	dhw038_2007_06	deu	simplex
Arbeitgeber	Arbeitgeber	Arbeitgeber	NULL	dhw038_2007_06	deu	simplex
Beruf	Beruf	Beruf	NULL	dhw038_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw038_2007_06	deu	simplex
Zeit	Zeit	Zeit	NULL	dhw038_2007_06	deu	simplex
Seiten	Seite	Seite	NULL	dhw038_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw038_2007_06	deu	simplex
Alter	Alter	Alter	NULL	dhw038_2007_06	deu	simplex
Mädchen	Mädchen	Mädchen	NULL	dhw038_2007_06	deu	simplex
Jungs	Jungs	Jungs	NULL	dhw038_2007_06	deu	simplex
Haltestellen	Haltestelle	Haltestelle	NULL	dhw038_2007_06	deu	simplex
Rücksicht	Rücksicht	Rücksicht	NULL	dhw038_2007_06	deu	simplex
Kaufhäusern	Kaufhaus	Kaufhaus	NULL	dhw038_2007_06	deu	simplex
Schlägereien	Schlägerei	Schlägerei	NULL	dhw038_2007_06	deu	simplex
Krankenhaus	Krankenhaus	Krankenhaus	NULL	dhw038_2007_06	deu	simplex
Tag	Tag	Tag	NULL	dhw038_2007_06	deu	simplex
Vorladung	Vorladung	Vorladung	NULL	dhw038_2007_06	deu	simplex
Gericht	Gericht	Gericht	NULL	dhw038_2007_06	deu	simplex
Angst	Angst	Angst	NULL	dhw038_2007_06	deu	simplex
Taten	Tat	Tat	NULL	dhw038_2007_06	deu	simplex
Schulen	Schule	Schule	NULL	dhw038_2007_06	deu	simplex
Schlägereien	Schlägerei	Schlägerei	NULL	dhw038_2007_06	deu	simplex
Schülern	Schüler	Schüler	NULL	dhw038_2007_06	deu	simplex
Politiker	Politiker	Politiker	NULL	dhw038_2007_06	deu	simplex
Projekte	Projekt	Projekt	NULL	dhw038_2007_06	deu	simplex
Jugendlichen	Jugendliche	Jugendliche	NULL	dhw038_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw038_2007_06	deu	simplex
Fehler	Fehler	Fehler	NULL	dhw038_2007_06	deu	simplex
Gesetze	Gesetz	Gesetz	NULL	dhw038_2007_06	deu	simplex
hinblick	Hinblick	Hinblick	NULL	dhw038_2007_06	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dhw038_2007_06	deu	simplex
Promille	Promille	Promille	NULL	dhw038_2007_06	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dhw038_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw038_2007_06	deu	simplex
Kindern	Kind	Kind	NULL	dhw038_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw038_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw038_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw038_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw038_2007_06	deu	simplex
Kindes	Kind	Kind	NULL	dhw038_2007_06	deu	simplex
Fällen	Fällen	Fällen	NULL	dhw038_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw038_2007_06	deu	simplex
Öffentlichkeit	Öffentlichkeit	Öffentlichkeit	NULL	dhw038_2007_06	deu	simplex
Ruf	Ruf	Ruf	NULL	dhw038_2007_06	deu	simplex
Gründen	Gründen	Gründen	NULL	dhw038_2007_06	deu	simplex
Beispiele	Beispiel	Beispiel	NULL	dhw038_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw038_2007_06	deu	simplex
Bundesregierung	Bundesregierung	Regierung	Bundes	dhw039_2007_06	deu	compound
Drogendealer	Drogendealer	Dealer	Drogen	dhw039_2007_06	deu	compound
Drogenschmuggler	Drogenschmuggler	Schmuggler	Drogen	dhw039_2007_06	deu	compound
Drogenschieberschieber	Drogenschieberschieber	Schieber	Drogenschieber	dhw039_2007_06	deu	compound
Bestraft	Bestraft	Raft	Best	dhw039_2007_06	deu	compound
Steuerhinterzug	Steuerhinterzug	Zug	Steuerhinter	dhw039_2007_06	deu	compound
Nichtversteuern	Nichtversteuern	Steuern	Nichtver	dhw039_2007_06	deu	compound
Drogenverkauf	Drogenverkauf	Verkauf	Drogen	dhw039_2007_06	deu	compound
Drogenhandel	Drogenhandel	Handel	Drogen	dhw039_2007_06	deu	compound
Drogenbarone	Drogenbaron	Baron	Drogen	dhw039_2007_06	deu	compound
Verdiente	Verdiente	Ente	Verdi	dhw039_2007_06	deu	compound
Drogenhandel	Drogenhandel	Handel	Drogen	dhw039_2007_06	deu	compound
Straßenkinder	Straßenkind	Kind	Straßen	dhw039_2007_06	deu	compound
Straßenkinder	Straßenkind	Kind	Straßen	dhw039_2007_06	deu	compound
Straßenkinder	Straßenkind	Kind	Straßen	dhw039_2007_06	deu	compound
Wohnort	Wohnort	Ort	Wohn	dhw039_2007_06	deu	compound
Drogenbaron	Drogenbaron	Baron	Drogen	dhw039_2007_06	deu	compound
Drogenfluss	Drogenfluß	Fluß	Drogen	dhw039_2007_06	deu	compound
Kronzeuge	Kronzeuge	Kronzeuge	NULL	dhw039_2007_06	deu	compound
Auseinadersetzungen	Auseinadersetzungen	Zunge	Auseinaderset	dhw039_2007_06	deu	compound
Schusswaffen	Schußwaffe	Waffe	Schuß	dhw039_2007_06	deu	compound
Leibgarde	Leibgarde	Garde	Leib	dhw039_2007_06	deu	compound
Geschäftsmannes	Geschäftsmann	Mann	Geschäfts	dhw039_2007_06	deu	compound
Leibgarde	Leibgarde	Garde	Leib	dhw039_2007_06	deu	compound
Gewissensfrage	Gewissensfrage	Frage	Gewissens	dhw039_2007_06	deu	compound
Staatsgewalt	Staatsgewalt	Gewalt	Staats	dhw039_2007_06	deu	compound
G6-Gipfel	G-Gipfel	Gipfel	G-	dhw039_2007_06	deu	compound
Aufräumarbeiten	Aufräumarbeit	Arbeit	Aufräum	dhw039_2007_06	deu	compound
Leitsatz	Leitsatz	Satz	Leit	dhw039_2007_06	deu	compound
)Kriminalität	Kriminalität	Kriminalität	NULL	dhw039_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw039_2007_06	deu	simplex
Allgemeinen	Allgemeine	Allgemeine	NULL	dhw039_2007_06	deu	simplex
Art	Art	Art	NULL	dhw039_2007_06	deu	simplex
Weise	Weise	Weise	NULL	dhw039_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw039_2007_06	deu	simplex
Regierung	Regierung	Regierung	NULL	dhw039_2007_06	deu	simplex
Staates	Staat	Staat	NULL	dhw039_2007_06	deu	simplex
Vorhaben	Vorhaben	Vorhaben	NULL	dhw039_2007_06	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	dhw039_2007_06	deu	simplex
Staates	Staat	Staat	NULL	dhw039_2007_06	deu	simplex
Handlungen	Handlung	Handlung	NULL	dhw039_2007_06	deu	simplex
Regierung	Regierung	Regierung	NULL	dhw039_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw039_2007_06	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	dhw039_2007_06	deu	simplex
Regierung	Regierung	Regierung	NULL	dhw039_2007_06	deu	simplex
Verboten	Verbot	Verbot	NULL	dhw039_2007_06	deu	simplex
Drogen	Droge	Droge	NULL	dhw039_2007_06	deu	simplex
Erwerb	Erwerb	Erwerb	NULL	dhw039_2007_06	deu	simplex
Zigaretten	Zigarette	Zigarette	NULL	dhw039_2007_06	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dhw039_2007_06	deu	simplex
Stufen	Stufe	Stufe	NULL	dhw039_2007_06	deu	simplex
Intensität	Intensität	Intensität	NULL	dhw039_2007_06	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dhw039_2007_06	deu	simplex
intensität	Intensität	Intensität	NULL	dhw039_2007_06	deu	simplex
Deliktes	Delikt	Delikt	NULL	dhw039_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw039_2007_06	deu	simplex
Verkauf	Verkauf	Verkauf	NULL	dhw039_2007_06	deu	simplex
Produktion	Produktion	Produktion	NULL	dhw039_2007_06	deu	simplex
Drogen	Droge	Droge	NULL	dhw039_2007_06	deu	simplex
Delikt	Delikt	Delikt	NULL	dhw039_2007_06	deu	simplex
Delikte	Delikt	Delikt	NULL	dhw039_2007_06	deu	simplex
Verkauf	Verkauf	Verkauf	NULL	dhw039_2007_06	deu	simplex
Verkauf	Verkauf	Verkauf	NULL	dhw039_2007_06	deu	simplex
Besitz	Besitz	Besitz	NULL	dhw039_2007_06	deu	simplex
Weise	Weise	Weise	NULL	dhw039_2007_06	deu	simplex
Verkauf	Verkauf	Verkauf	NULL	dhw039_2007_06	deu	simplex
Kapitals	Kapital	Kapital	NULL	dhw039_2007_06	deu	simplex
Dimension	Dimension	Dimension	NULL	dhw039_2007_06	deu	simplex
Geschäft	Geschäft	Geschäft	NULL	dhw039_2007_06	deu	simplex
Welt	Welt	Welt	NULL	dhw039_2007_06	deu	simplex
Dollar	Dollar	Dollar	NULL	dhw039_2007_06	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	dhw039_2007_06	deu	simplex
Staat	Staat	Staat	NULL	dhw039_2007_06	deu	simplex
Regierung	Regierung	Regierung	NULL	dhw039_2007_06	deu	simplex
Mensch	Mensch	Mensch	NULL	dhw039_2007_06	deu	simplex
Zeit	Zeit	Zeit	NULL	dhw039_2007_06	deu	simplex
Mann	Mann	Mann	NULL	dhw039_2007_06	deu	simplex
Villa	Villa	Villa	NULL	dhw039_2007_06	deu	simplex
Haus	Haus	Haus	NULL	dhw039_2007_06	deu	simplex
Anhöhe	Anhöhe	Anhöhe	NULL	dhw039_2007_06	deu	simplex
Stadt	Stadt	Stadt	NULL	dhw039_2007_06	deu	simplex
Polizei	Polizei	Polizei	NULL	dhw039_2007_06	deu	simplex
Kompanen	Kompanen	Kompanen	NULL	dhw039_2007_06	deu	simplex
Besuch	Besuch	Besuch	NULL	dhw039_2007_06	deu	simplex
Polizei	Polizei	Polizei	NULL	dhw039_2007_06	deu	simplex
Ankunft	Ankunft	Ankunft	NULL	dhw039_2007_06	deu	simplex
Polizei	Polizei	Polizei	NULL	dhw039_2007_06	deu	simplex
Autos	Auto	Auto	NULL	dhw039_2007_06	deu	simplex
Polizei	Polizei	Polizei	NULL	dhw039_2007_06	deu	simplex
Zeit	Zeit	Zeit	NULL	dhw039_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw039_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw039_2007_06	deu	simplex
Regierung	Regierung	Regierung	NULL	dhw039_2007_06	deu	simplex
Institutionen	Institution	Institution	NULL	dhw039_2007_06	deu	simplex
Art	Art	Art	NULL	dhw039_2007_06	deu	simplex
Weise	Weise	Weise	NULL	dhw039_2007_06	deu	simplex
Ähnliches	Ähnliche	Ähnliche	NULL	dhw039_2007_06	deu	simplex
Richtern	Richter	Richter	NULL	dhw039_2007_06	deu	simplex
Exekutive	Exekutive	Exekutive	NULL	dhw039_2007_06	deu	simplex
Skrupel	Skrupel	Skrupel	NULL	dhw039_2007_06	deu	simplex
Gewissen	Gewissen	Gewissen	NULL	dhw039_2007_06	deu	simplex
Ebenen	Ebene	Ebene	NULL	dhw039_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw039_2007_06	deu	simplex
Ziel	Ziel	Ziel	NULL	dhw039_2007_06	deu	simplex
Institutionen	Institution	Institution	NULL	dhw039_2007_06	deu	simplex
Drogen	Droge	Droge	NULL	dhw039_2007_06	deu	simplex
Fall	Fall	Fall	NULL	dhw039_2007_06	deu	simplex
Risiko	Risiko	Risiko	NULL	dhw039_2007_06	deu	simplex
Handlungen	Handlung	Handlung	NULL	dhw039_2007_06	deu	simplex
Handlungen	Handlung	Handlung	NULL	dhw039_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw039_2007_06	deu	simplex
Vermummung	Vermummung	Vermummung	NULL	dhw039_2007_06	deu	simplex
Demonstrationen	Demonstration	Demonstration	NULL	dhw039_2007_06	deu	simplex
Widerstand	Widerstand	Widerstand	NULL	dhw039_2007_06	deu	simplex
Beginnen	Beginnen	Beginnen	NULL	dhw039_2007_06	deu	simplex
Krawallen	Krawall	Krawall	NULL	dhw039_2007_06	deu	simplex
Demonstrationen	Demonstration	Demonstration	NULL	dhw039_2007_06	deu	simplex
Handlungen	Handlung	Handlung	NULL	dhw039_2007_06	deu	simplex
Verbrechen	Verbrechen	Verbrechen	NULL	dhw039_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw039_2007_06	deu	simplex
Drogen	Droge	Droge	NULL	dhw039_2007_06	deu	simplex
Waffen	Waffe	Waffe	NULL	dhw039_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw039_2007_06	deu	simplex
Menge	Menge	Menge	NULL	dhw039_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw039_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw039_2007_06	deu	simplex
Gewissens	Gewissen	Gewissen	NULL	dhw039_2007_06	deu	simplex
Acht	Acht	Acht	NULL	dhw039_2007_06	deu	simplex
Flaschen	Flasche	Flasche	NULL	dhw039_2007_06	deu	simplex
Steine	Stein	Stein	NULL	dhw039_2007_06	deu	simplex
Menge	Menge	Menge	NULL	dhw039_2007_06	deu	simplex
Leute	Leute	Leute	NULL	dhw039_2007_06	deu	simplex
Block	Block	Block	NULL	dhw039_2007_06	deu	simplex
Annonymität	Annonymität	Annonymität	NULL	dhw039_2007_06	deu	simplex
Strafe	Strafe	Strafe	NULL	dhw039_2007_06	deu	simplex
Spaß	Spaß	Spaß	NULL	dhw039_2007_06	deu	simplex
Spaß	Spaß	Spaß	NULL	dhw039_2007_06	deu	simplex
Preis	Preis	Preis	NULL	dhw039_2007_06	deu	simplex
Preis	Preis	Preis	NULL	dhw039_2007_06	deu	simplex
Verletzte	Verletzte	Verletzte	NULL	dhw039_2007_06	deu	simplex
Menge	Menge	Menge	NULL	dhw039_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw039_2007_06	deu	simplex
Staat	Staat	Staat	NULL	dhw039_2007_06	deu	simplex
Wiederaufbau	Wiederaufbau	Wiederaufbau	NULL	dhw039_2007_06	deu	simplex
Staßen	Staßen	Staßen	NULL	dhw039_2007_06	deu	simplex
Einsatz	Einsatz	Einsatz	NULL	dhw039_2007_06	deu	simplex
PolizeI	Polizei	Polizei	NULL	dhw039_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw039_2007_06	deu	simplex
Frauenbewegung	Frauenbewegung	Bewegung	Frauen	fu068d_2006_10	deu	compound
Studentenbewegung	Studentenbewegung	Bewegung	Studenten	fu068d_2006_10	deu	compound
Frauenbewegung	Frauenbewegung	Bewegung	Frauen	fu068d_2006_10	deu	compound
Mittelpunkt	Mittelpunkt	Punkt	Mittel	fu068d_2006_10	deu	compound
Titelblatt	Titelblatt	Blatt	Titel	fu068d_2006_10	deu	compound
Filmgrößen	Filmgröße	Größe	Film	fu068d_2006_10	deu	compound
Frauenbewegung	Frauenbewegung	Bewegung	Frauen	fu068d_2006_10	deu	compound
Männerhasserin	Männerhasserin	Männerhasserin	NULL	fu068d_2006_10	deu	compound
Talkshows	Talkshow	Show	Talk	fu068d_2006_10	deu	compound
Feminismusdebatte	Feminismusdebatte	Debatte	Feminismus	fu068d_2006_10	deu	compound
Einkaufstasche	Einkaufstasche	Tasche	Einkaufs	fu068d_2006_10	deu	compound
Nachrichtensprecherin	Nachrichtensprecherin	Sprecherin	Nachrichten	fu068d_2006_10	deu	compound
Eva-Prinzip	Eva-Prinzip	Prinzip	Eva-	fu068d_2006_10	deu	compound
Kinderbekommen	Kinderbekommen	Bekommen	Kinder	fu068d_2006_10	deu	compound
Karrierefrau	Karrierefrau	Frau	Karriere	fu068d_2006_10	deu	compound
Wirtschaftsstandort	Wirtschaftsstandort	Standort	Wirtschafts	fu068d_2006_10	deu	compound
Meilenstein	Meilenstein	Stein	Meilen	fu068d_2006_10	deu	compound
Gegenargumente	Gegenargument	Argument	Gegen	fu068d_2006_10	deu	compound
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Interessen	Interesse	Interesse	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Aussage	Aussage	Aussage	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Interessen	Interesse	Interesse	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Jahr	Jahr	Jahr	NULL	fu068d_2006_10	deu	simplex
Reaktion	Reaktion	Reaktion	NULL	fu068d_2006_10	deu	simplex
Thema	Thema	Thema	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Jahrzehnten	Jahrzehnt	Jahrzehnt	NULL	fu068d_2006_10	deu	simplex
Notwendigkeit	Notwendigkeit	Notwendigkeit	NULL	fu068d_2006_10	deu	simplex
Aufkommen	Aufkommen	Aufkommen	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Frau	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Frage	Frage	Frage	NULL	fu068d_2006_10	deu	simplex
Zuge	Zug	Zug	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Heimchen	Heimchen	Heimchen	NULL	fu068d_2006_10	deu	simplex
Herd	Herd	Herd	NULL	fu068d_2006_10	deu	simplex
Job	Job	Job	NULL	fu068d_2006_10	deu	simplex
Leistung	Leistung	Leistung	NULL	fu068d_2006_10	deu	simplex
Mann	Mann	Mann	NULL	fu068d_2006_10	deu	simplex
Sexualität	Sexualität	Sexualität	NULL	fu068d_2006_10	deu	simplex
Debatte	Debatte	Debatte	NULL	fu068d_2006_10	deu	simplex
Kampf	Kampf	Kampf	NULL	fu068d_2006_10	deu	simplex
Recht	Recht	Recht	NULL	fu068d_2006_10	deu	simplex
Abtreibung	Abtreibung	Abtreibung	NULL	fu068d_2006_10	deu	simplex
Juni	Juni	Juni	NULL	fu068d_2006_10	deu	simplex
Stern	Stern	Stern	NULL	fu068d_2006_10	deu	simplex
Montage	Montage	Montage	NULL	fu068d_2006_10	deu	simplex
Bildern	Bild	Bild	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Anzeige	Anzeige	Anzeige	NULL	fu068d_2006_10	deu	simplex
Rechts	Recht	Recht	NULL	fu068d_2006_10	deu	simplex
Abtreibung	Abtreibung	Abtreibung	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Kind	Kind	Kind	NULL	fu068d_2006_10	deu	simplex
Welt	Welt	Welt	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	fu068d_2006_10	deu	simplex
Kinder	Kind	Kind	NULL	fu068d_2006_10	deu	simplex
Leid	Leid	Leid	NULL	fu068d_2006_10	deu	simplex
Eltern	Eltern	Eltern	NULL	fu068d_2006_10	deu	simplex
Lage	Lage	Lage	NULL	fu068d_2006_10	deu	simplex
Ikone	Ikone	Ikone	NULL	fu068d_2006_10	deu	simplex
Raum	Raum	Raum	NULL	fu068d_2006_10	deu	simplex
Schwarzer	Schwarze	Schwarze	NULL	fu068d_2006_10	deu	simplex
Rechte	Rechte	Rechte	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Kind	Kind	Kind	NULL	fu068d_2006_10	deu	simplex
Mutter	Mutter	Mutter	NULL	fu068d_2006_10	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu068d_2006_10	deu	simplex
Image	Image	Image	NULL	fu068d_2006_10	deu	simplex
Jahren	Jahr	Jahr	NULL	fu068d_2006_10	deu	simplex
Gründerin	Gründerin	Gründerin	NULL	fu068d_2006_10	deu	simplex
Zeitschrift	Zeitschrift	Zeitschrift	NULL	fu068d_2006_10	deu	simplex
Persönlichkeit	Persönlichkeit	Persönlichkeit	NULL	fu068d_2006_10	deu	simplex
Gast	Gast	Gast	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	fu068d_2006_10	deu	simplex
Kräften	Kraft	Kraft	NULL	fu068d_2006_10	deu	simplex
Männern	Mann	Mann	NULL	fu068d_2006_10	deu	simplex
Grund	Grund	Grund	NULL	fu068d_2006_10	deu	simplex
Mann	Mann	Mann	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Gegnerin	Gegnerin	Gegnerin	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Journalistin	Journalistin	Journalistin	NULL	fu068d_2006_10	deu	simplex
Buch	Buch	Buch	NULL	fu068d_2006_10	deu	simplex
Jahre	Jahr	Jahr	NULL	fu068d_2006_10	deu	simplex
Zorn	Zorn	Zorn	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Frau	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Rolle	Rolle	Rolle	NULL	fu068d_2006_10	deu	simplex
Hausfrau	Hausfrau	Hausfrau	NULL	fu068d_2006_10	deu	simplex
Mann	Mann	Mann	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Aufforderung	Aufforderung	Aufforderung	NULL	fu068d_2006_10	deu	simplex
Familien	Familie	Familie	NULL	fu068d_2006_10	deu	simplex
Partner	Partner	Partner	NULL	fu068d_2006_10	deu	simplex
Frauen	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Heimchen	Heimchen	Heimchen	NULL	fu068d_2006_10	deu	simplex
Herd	Herd	Herd	NULL	fu068d_2006_10	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	fu068d_2006_10	deu	simplex
Emanzipation	Emanzipation	Emanzipation	NULL	fu068d_2006_10	deu	simplex
Frau	Frau	Frau	NULL	fu068d_2006_10	deu	simplex
Seite	Seite	Seite	NULL	fu068d_2006_10	deu	simplex
Unterschiede	Unterschied	Unterschied	NULL	fu068d_2006_10	deu	simplex
Geschlechtern	Geschlecht	Geschlecht	NULL	fu068d_2006_10	deu	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	fu070d_2006_10	deu	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	fu070d_2006_10	deu	compound
Primarstufe	Primarstufe	Stufe	Primar	fu070d_2006_10	deu	compound
Sekundarstufe	Sekundarstufe	Stufe	Sekundar	fu070d_2006_10	deu	compound
Sprachwissenschaft	Sprachwissenschaft	Wissenschaft	Sprach	fu070d_2006_10	deu	compound
Grundschulpädagogik	Grundschulpädagogik	Pädagogik	Grundschul	fu070d_2006_10	deu	compound
Unterrichtspraktika	Unterrichtspraktika	Unterrichtspraktika	NULL	fu070d_2006_10	deu	compound
Theoriehintergrundes	Theoriehintergrundes	Hintergrund	Theorie	fu070d_2006_10	deu	compound
Unterrichtssituationen	Unterrichtssituation	Situation	Unterrichts	fu070d_2006_10	deu	compound
Gruppenarbeiten	Gruppenarbeit	Arbeit	Gruppen	fu070d_2006_10	deu	compound
Unterrichtssituationen	Unterrichtssituation	Situation	Unterrichts	fu070d_2006_10	deu	compound
Lehrerperspektive	Lehrerperspektive	Perspektive	Lehrer	fu070d_2006_10	deu	compound
Methodenrepertoire	Methodenrepertoire	Repertoire	Methoden	fu070d_2006_10	deu	compound
Unterrichtsgegenstände	Unterrichtsgegenstand	Gegenstand	Unterrichts	fu070d_2006_10	deu	compound
Unterrichtsverläufe	Unterrichtsverläufe	Unterrichtsverläufe	NULL	fu070d_2006_10	deu	compound
Lehramtsstudenten	Lehramtsstudent	Student	Lehramts	fu070d_2006_10	deu	compound
Magisterstudenten	Magisterstudent	Student	Magister	fu070d_2006_10	deu	compound
Grundstudium	Grundstudium	Studium	Grund	fu070d_2006_10	deu	compound
Lehramtsanwärter	Lehramtsanwärter	Anwärter	Lehramts	fu070d_2006_10	deu	compound
Unterrichtsabläufen	Unterrichtsabläufen	Unterrichtsabläufen	NULL	fu070d_2006_10	deu	compound
Scheinerwerbs	Scheinerwerbs	Erwerb	Schein	fu070d_2006_10	deu	compound
Unterrichtsalltag	Unterrichtsalltag	Alltag	Unterrichts	fu070d_2006_10	deu	compound
Staatsexamen	Staatsexamen	Examen	Staats	fu070d_2006_10	deu	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fu070d_2006_10	deu	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fu070d_2006_10	deu	compound
Studienabschluss	Studienabschluß	Abschluß	Studien	fu070d_2006_10	deu	compound
Herangehensweise	Herangehensweise	Weise	Herangehens	fu070d_2006_10	deu	compound
Präsentationskompetenz	Präsentationskompetenz	Kompetenz	Präsentations	fu070d_2006_10	deu	compound
Schulalltag	Schulalltag	Alltag	Schul	fu070d_2006_10	deu	compound
Staatsexamen	Staatsexamen	Examen	Staats	fu070d_2006_10	deu	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fu070d_2006_10	deu	compound
