tok	lemma	head	modifier	trancription_name	L1	type
Probleme	Problem	Problem	NULL	fu135_2007_11c	jpn	simplex
Welt	Welt	Welt	NULL	fu135_2007_11c	jpn	simplex
Welt	Welt	Welt	NULL	fu135_2007_11c	jpn	simplex
Beispiel	Beispiel	Beispiel	NULL	fu135_2007_11c	jpn	simplex
Firma	Firma	Firma	NULL	fu135_2007_11c	jpn	simplex
Scheitern	Scheitern	Scheitern	NULL	fu135_2007_11c	jpn	simplex
Universität	Universität	Universität	NULL	fu135_2007_11c	jpn	simplex
Wissen	Wissen	Wissen	NULL	fu135_2007_11c	jpn	simplex
Leuten	Leute	Leute	NULL	fu135_2007_11c	jpn	simplex
Wahrheit	Wahrheit	Wahrheit	NULL	fu135_2007_11c	jpn	simplex
Fällen	Fällen	Fällen	NULL	fu135_2007_11c	jpn	simplex
Sicht	Sicht	Sicht	NULL	fu135_2007_11c	jpn	simplex
Bedeutung	Bedeutung	Bedeutung	NULL	fu135_2007_11c	jpn	simplex
Studenten	Student	Student	NULL	fu135_2007_11c	jpn	simplex
Methode	Methode	Methode	NULL	fu135_2007_11c	jpn	simplex
Sachen	Sache	Sache	NULL	fu135_2007_11c	jpn	simplex
Welt	Welt	Welt	NULL	fu135_2007_11c	jpn	simplex
Erfahrungen	Erfahrung	Erfahrung	NULL	fu135_2007_11c	jpn	simplex
Zeit	Zeit	Zeit	NULL	fu135_2007_11c	jpn	simplex
Hinsicht	Hinsicht	Hinsicht	NULL	fu135_2007_11c	jpn	simplex
Mittel	Mittel	Mittel	NULL	fu135_2007_11c	jpn	simplex
Elemente	Element	Element	NULL	fu135_2007_11c	jpn	simplex
Problemen	Problem	Problem	NULL	fu135_2007_11c	jpn	simplex
Erlösungen	Erlösungen	Erlösung	NULL	fu135_2007_11c	jpn	simplex
Theorien	Theorie	Theorie	NULL	fu135_2007_11c	jpn	simplex
Inbegriffe	Inbegriffe	Inbegriffe	NULL	fu135_2007_11c	jpn	simplex
Wissen	Wissen	Wissen	NULL	fu135_2007_11c	jpn	simplex
Erfahrungen	Erfahrung	Erfahrung	NULL	fu135_2007_11c	jpn	simplex
Menschheit	Menschheit	Menschheit	NULL	fu135_2007_11c	jpn	simplex
Zeiträume	Zeitraum	Zeitraum	NULL	fu135_2007_11c	jpn	simplex
Problemen	Problem	Problem	NULL	fu135_2007_11c	jpn	simplex
Augen	Auge	Auge	NULL	fu135_2007_11c	jpn	simplex
Gedanken	Gedanke	Gedanke	NULL	fu135_2007_11c	jpn	simplex
Bacherler-Fakaltät	Bacherler-Fakaltät	Bacherler-Fakaltät	NULL	fu136_2007_11c	jpn	compound
Wirtschaftswissenschaft	Wirtschaftswissenschaft	Wissenschaft	Wirtschafts	fu136_2007_11c	jpn	compound
Politikwissenschaft	Politikwissenschaft	Wissenschaft	Politik	fu136_2007_11c	jpn	compound
Sozialwissenschaft	Sozialwissenschaft	Wissenschaft	Sozial	fu136_2007_11c	jpn	compound
Geisteswissenschaft	Geisteswissenschaft	Wissenschaft	Geistes	fu136_2007_11c	jpn	compound
Wirtschaftsfakultät	Wirtschaftsfakultät	Fakultät	Wirtschafts	fu136_2007_11c	jpn	compound
Organizationsplobleme	Organizationsplobleme	Organizationsplobleme	NULL	fu136_2007_11c	jpn	compound
Gerichtplobleme	Gerichtplobleme	Gerichtplobleme	NULL	fu136_2007_11c	jpn	compound
Denkweise	Denkweise	Weise	Denk	fu136_2007_11c	jpn	compound
Geisteswissenschaft	Geisteswissenschaft	Wissenschaft	Geistes	fu136_2007_11c	jpn	compound
Geisteswissenschaft	Geisteswissenschaft	Wissenschaft	Geistes	fu136_2007_11c	jpn	compound
Geisteswissenschaft	Geisteswissenschaft	Wissenschaft	Geistes	fu136_2007_11c	jpn	compound
Fachstudium	Fachstudium	Studium	Fach	fu136_2007_11c	jpn	compound
Magisterstudiengang	Magisterstudiengang	Studiengang	Magister	fu136_2007_11c	jpn	compound
Landeskunden	Landeskunden	Kunde	Landes	fu136_2007_11c	jpn	compound
Nebenfächer	Nebenfächer	Fächer	Neben	fu136_2007_11c	jpn	compound
Denkweise	Denkweise	Weise	Denk	fu136_2007_11c	jpn	compound
Denkweise	Denkweise	Weise	Denk	fu136_2007_11c	jpn	compound
Studium	Studium	Studium	NULL	fu136_2007_11c	jpn	simplex
Uni	Uni	Uni	NULL	fu136_2007_11c	jpn	simplex
Beispiel	Beispiel	Beispiel	NULL	fu136_2007_11c	jpn	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	fu136_2007_11c	jpn	simplex
Studium	Studium	Studium	NULL	fu136_2007_11c	jpn	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	fu136_2007_11c	jpn	simplex
Firma	Firma	Firma	NULL	fu136_2007_11c	jpn	simplex
Situationen	Situation	Situation	NULL	fu136_2007_11c	jpn	simplex
Studium	Studium	Studium	NULL	fu136_2007_11c	jpn	simplex
Literatur	Literatur	Literatur	NULL	fu136_2007_11c	jpn	simplex
Geschichte	Geschichte	Geschichte	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Studium	Studium	Studium	NULL	fu136_2007_11c	jpn	simplex
Uni	Uni	Uni	NULL	fu136_2007_11c	jpn	simplex
Jahre	Jahr	Jahr	NULL	fu136_2007_11c	jpn	simplex
Firma	Firma	Firma	NULL	fu136_2007_11c	jpn	simplex
Beruf	Beruf	Beruf	NULL	fu136_2007_11c	jpn	simplex
Plobleme	Plobleme	Plobleme	NULL	fu136_2007_11c	jpn	simplex
Probleme	Problem	Problem	NULL	fu136_2007_11c	jpn	simplex
Kunden	Kunde	Kunde	NULL	fu136_2007_11c	jpn	simplex
Beziehung	Beziehung	Beziehung	NULL	fu136_2007_11c	jpn	simplex
Kollege	Kollege	Kollege	NULL	fu136_2007_11c	jpn	simplex
Filma	Filma	Filma	NULL	fu136_2007_11c	jpn	simplex
Arbeit	Arbeit	Arbeit	NULL	fu136_2007_11c	jpn	simplex
Situationen	Situation	Situation	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Beziehung	Beziehung	Beziehung	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Bürger	Bürger	Bürger	NULL	fu136_2007_11c	jpn	simplex
Bedeutung	Bedeutung	Bedeutung	NULL	fu136_2007_11c	jpn	simplex
Fahigkeiten	Fahigkeiten	Fahigkeiten	NULL	fu136_2007_11c	jpn	simplex
Plobleme	Plobleme	Plobleme	NULL	fu136_2007_11c	jpn	simplex
Uni	Uni	Uni	NULL	fu136_2007_11c	jpn	simplex
Ideen	Idee	Idee	NULL	fu136_2007_11c	jpn	simplex
Denken	Denken	Denken	NULL	fu136_2007_11c	jpn	simplex
Geschichte	Geschichte	Geschichte	NULL	fu136_2007_11c	jpn	simplex
Literatur	Literatur	Literatur	NULL	fu136_2007_11c	jpn	simplex
Vergangenheit	Vergangenheit	Vergangenheit	NULL	fu136_2007_11c	jpn	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	fu136_2007_11c	jpn	simplex
Studium	Studium	Studium	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Uni	Uni	Uni	NULL	fu136_2007_11c	jpn	simplex
Beziehung	Beziehung	Beziehung	NULL	fu136_2007_11c	jpn	simplex
Menschen	Mensch	Mensch	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Geschichte	Geschichte	Geschichte	NULL	fu136_2007_11c	jpn	simplex
Literatur	Literatur	Literatur	NULL	fu136_2007_11c	jpn	simplex
Denken	Denken	Denken	NULL	fu136_2007_11c	jpn	simplex
Studium	Studium	Studium	NULL	fu136_2007_11c	jpn	simplex
Vergangenheit	Vergangenheit	Vergangenheit	NULL	fu136_2007_11c	jpn	simplex
Ansichten	Ansichten	Ansicht	NULL	fu136_2007_11c	jpn	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fu136_2007_11c	jpn	simplex
Leute	Leute	Leute	NULL	fu136_2007_11c	jpn	simplex
Sache	Sache	Sache	NULL	fu136_2007_11c	jpn	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	hu001_2006_09	fin	simplex
Beitrag	Beitrag	Beitrag	NULL	hu001_2006_09	fin	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu001_2006_09	fin	simplex
Frage	Frage	Frage	NULL	hu001_2006_09	fin	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	hu001_2006_09	fin	simplex
Beitrag	Beitrag	Beitrag	NULL	hu001_2006_09	fin	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu001_2006_09	fin	simplex
Harz	Harz	Harz	NULL	hu001_2006_09	fin	simplex
Diskussion	Diskussion	Diskussion	NULL	hu001_2006_09	fin	simplex
Mensch	Mensch	Mensch	NULL	hu001_2006_09	fin	simplex
Staat	Staat	Staat	NULL	hu001_2006_09	fin	simplex
Geld	Geld	Geld	NULL	hu001_2006_09	fin	simplex
Arbeitslosen	Arbeitslose	Arbeitslose	NULL	hu001_2006_09	fin	simplex
Besonderes	Besondere	Besondere	NULL	hu001_2006_09	fin	simplex
Menschen	Mensch	Mensch	NULL	hu001_2006_09	fin	simplex
Leben	Leben	Leben	NULL	hu001_2006_09	fin	simplex
Pensionen	Pension	Pension	NULL	hu001_2006_09	fin	simplex
Staat	Staat	Staat	NULL	hu001_2006_09	fin	simplex
Arbeitslosen	Arbeitslose	Arbeitslose	NULL	hu001_2006_09	fin	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu001_2006_09	fin	simplex
Staat	Staat	Staat	NULL	hu001_2006_09	fin	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	hu001_2006_09	fin	simplex
Beispiel	Beispiel	Beispiel	NULL	hu001_2006_09	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_09	fin	simplex
Studium	Studium	Studium	NULL	hu001_2006_09	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_09	fin	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu001_2006_09	fin	simplex
Menschen	Mensch	Mensch	NULL	hu001_2006_09	fin	simplex
Beispiel	Beispiel	Beispiel	NULL	hu001_2006_09	fin	simplex
Behinderte	Behinderte	Behinderte	NULL	hu001_2006_09	fin	simplex
Lage	Lage	Lage	NULL	hu001_2006_09	fin	simplex
größe	Größe	Größe	NULL	hu001_2006_09	fin	simplex
Leistungen	Leistung	Leistung	NULL	hu001_2006_09	fin	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	hu001_2006_09	fin	simplex
Beitrag	Beitrag	Beitrag	NULL	hu001_2006_09	fin	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu001_2006_09	fin	simplex
Meinung	Meinung	Meinung	NULL	hu001_2006_09	fin	simplex
Unsinn	Unsinn	Unsinn	NULL	hu001_2006_09	fin	simplex
Motivation	Motivation	Motivation	NULL	hu001_2006_09	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_09	fin	simplex
Euro	Euro	Euro	NULL	hu001_2006_09	fin	simplex
Stunde	Stunde	Stunde	NULL	hu001_2006_09	fin	simplex
Menschen	Mensch	Mensch	NULL	hu001_2006_09	fin	simplex
Staat	Staat	Staat	NULL	hu001_2006_09	fin	simplex
Geld	Geld	Geld	NULL	hu001_2006_09	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_09	fin	simplex
Sachen	Sache	Sache	NULL	hu001_2006_09	fin	simplex
Solidarität	Solidarität	Solidarität	NULL	hu001_2006_09	fin	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	hu001_2006_10	fin	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	hu001_2006_10	fin	compound
Arbeitsleben	Arbeitsleben	Leben	Arbeits	hu001_2006_10	fin	compound
Blair-Regierung	Blair-Regierung	Regierung	Blair-	hu001_2006_10	fin	compound
Hochschulstudenten	Hochschulstudent	Student	Hochschul	hu001_2006_10	fin	compound
Berufsleben	Berufsleben	Leben	Berufs	hu001_2006_10	fin	compound
Gruppenarbeit	Gruppenarbeit	Arbeit	Gruppen	hu001_2006_10	fin	compound
Arbeitsleben	Arbeitsleben	Leben	Arbeits	hu001_2006_10	fin	compound
Fremdsprache	Fremdsprache	Sprache	Fremd	hu001_2006_10	fin	compound
Arbeitserfahrung	Arbeitserfahrung	Erfahrung	Arbeits	hu001_2006_10	fin	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	hu001_2006_10	fin	compound
Berufsleben	Berufsleben	Leben	Berufs	hu001_2006_10	fin	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	hu001_2006_10	fin	compound
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Welt	Welt	Welt	NULL	hu001_2006_10	fin	simplex
Wert	Wert	Wert	NULL	hu001_2006_10	fin	simplex
Frage	Frage	Frage	NULL	hu001_2006_10	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Beispiel	Beispiel	Beispiel	NULL	hu001_2006_10	fin	simplex
Ziel	Ziel	Ziel	NULL	hu001_2006_10	fin	simplex
Anzahl	Anzahl	Anzahl	NULL	hu001_2006_10	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Studium	Studium	Studium	NULL	hu001_2006_10	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_10	fin	simplex
Qualifikationen	Qualifikation	Qualifikation	NULL	hu001_2006_10	fin	simplex
Kneipen	Kneipe	Kneipe	NULL	hu001_2006_10	fin	simplex
Himmel	Himmel	Himmel	NULL	hu001_2006_10	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Schulden	Schuld	Schuld	NULL	hu001_2006_10	fin	simplex
Studieren	Studieren	Studieren	NULL	hu001_2006_10	fin	simplex
Rücksicht	Rücksicht	Rücksicht	NULL	hu001_2006_10	fin	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	hu001_2006_10	fin	simplex
Universitäten	Universität	Universität	NULL	hu001_2006_10	fin	simplex
Universitäten	Universität	Universität	NULL	hu001_2006_10	fin	simplex
Beispiel	Beispiel	Beispiel	NULL	hu001_2006_10	fin	simplex
Denken	Denken	Denken	NULL	hu001_2006_10	fin	simplex
Information	Information	Information	NULL	hu001_2006_10	fin	simplex
Termine	Termin	Termin	NULL	hu001_2006_10	fin	simplex
Initiativen	Initiative	Initiative	NULL	hu001_2006_10	fin	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	hu001_2006_10	fin	simplex
Studieren	Studieren	Studieren	NULL	hu001_2006_10	fin	simplex
Möglichkeit	Möglichkeit	Möglichkeit	NULL	hu001_2006_10	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_10	fin	simplex
Qualität	Qualität	Qualität	NULL	hu001_2006_10	fin	simplex
Lebens	Leben	Leben	NULL	hu001_2006_10	fin	simplex
Universitäten	Universität	Universität	NULL	hu001_2006_10	fin	simplex
Chancen	Chance	Chance	NULL	hu001_2006_10	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_10	fin	simplex
Studium	Studium	Studium	NULL	hu001_2006_10	fin	simplex
Praktikum	Praktikum	Praktikum	NULL	hu001_2006_10	fin	simplex
Studiums	Studium	Studium	NULL	hu001_2006_10	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Möglichkeit	Möglichkeit	Möglichkeit	NULL	hu001_2006_10	fin	simplex
KOntakte	Kontakt	Kontakt	NULL	hu001_2006_10	fin	simplex
Universitäten	Universität	Universität	NULL	hu001_2006_10	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Studium	Studium	Studium	NULL	hu001_2006_10	fin	simplex
Praktikum	Praktikum	Praktikum	NULL	hu001_2006_10	fin	simplex
Kontakte	Kontakt	Kontakt	NULL	hu001_2006_10	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_10	fin	simplex
Studenten	Student	Student	NULL	hu001_2006_10	fin	simplex
Studium	Studium	Studium	NULL	hu001_2006_10	fin	simplex
Kenntnisse	Kenntnis	Kenntnis	NULL	hu001_2006_10	fin	simplex
Universitäten	Universität	Universität	NULL	hu001_2006_10	fin	simplex
Vorschlag	Vorschlag	Vorschlag	NULL	hu001_2006_10	fin	simplex
Zukunft	Zukunft	Zukunft	NULL	hu001_2006_10	fin	simplex
Leute	Leute	Leute	NULL	hu001_2006_10	fin	simplex
Vorteilen	Vorteil	Vorteil	NULL	hu001_2006_10	fin	simplex
Berufsschulen	Berufsschule	Berufsschule	NULL	hu001_2006_10	fin	simplex
Schulen	Schule	Schule	NULL	hu001_2006_10	fin	simplex
Beruf	Beruf	Beruf	NULL	hu001_2006_10	fin	simplex
Tatsache	Tatsache	Tatsache	NULL	hu001_2006_10	fin	simplex
Garantie	Garantie	Garantie	NULL	hu001_2006_10	fin	simplex
Arbeit	Arbeit	Arbeit	NULL	hu001_2006_10	fin	simplex
Studium	Studium	Studium	NULL	hu001_2006_10	fin	simplex
Ausgangspunkt	Ausgangspunkt	Punkt	Ausgangs	hu002_2006_09	pol	compound
Kulturleben	Kulturleben	Leben	Kultur	hu002_2006_09	pol	compound
Aufstiegsmöglichkeiten	Aufstiegsmöglichkeit	Möglichkeit	Aufstiegs	hu002_2006_09	pol	compound
Lebensqualität	Lebensqualität	Qualität	Lebens	hu002_2006_09	pol	compound
Selbstbewusstsein	Selbstbewußtsein	Bewußtsein	Selbst	hu002_2006_09	pol	compound
Lebensstandard	Lebensstandard	Standard	Lebens	hu002_2006_09	pol	compound
Diskussion	Diskussion	Diskussion	NULL	hu002_2006_09	pol	simplex
Frage	Frage	Frage	NULL	hu002_2006_09	pol	simplex
Feminismus	Feminismus	Feminismus	NULL	hu002_2006_09	pol	simplex
Interessen	Interesse	Interesse	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Seite	Seite	Seite	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Jahrhunderts	Jahrhundert	Jahrhundert	NULL	hu002_2006_09	pol	simplex
Rechte	Rechte	Rechte	NULL	hu002_2006_09	pol	simplex
Rolle	Rolle	Rolle	NULL	hu002_2006_09	pol	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu002_2006_09	pol	simplex
Bedeutung	Bedeutung	Bedeutung	NULL	hu002_2006_09	pol	simplex
Meinung	Meinung	Meinung	NULL	hu002_2006_09	pol	simplex
Seite	Seite	Seite	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Zeit	Zeit	Zeit	NULL	hu002_2006_09	pol	simplex
Familien	Familie	Familie	NULL	hu002_2006_09	pol	simplex
Kinder	Kind	Kind	NULL	hu002_2006_09	pol	simplex
Leute	Leute	Leute	NULL	hu002_2006_09	pol	simplex
Meinung	Meinung	Meinung	NULL	hu002_2006_09	pol	simplex
Feminismus	Feminismus	Feminismus	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Veränderung	Veränderung	Veränderung	NULL	hu002_2006_09	pol	simplex
Rolle	Rolle	Rolle	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	hu002_2006_09	pol	simplex
Meinung	Meinung	Meinung	NULL	hu002_2006_09	pol	simplex
Ebenen	Ebene	Ebene	NULL	hu002_2006_09	pol	simplex
Leiterinnen	Leiterin	Leiterin	NULL	hu002_2006_09	pol	simplex
Organisationen	Organisation	Organisation	NULL	hu002_2006_09	pol	simplex
Lage	Lage	Lage	NULL	hu002_2006_09	pol	simplex
Staaten	Staat	Staat	NULL	hu002_2006_09	pol	simplex
Kreativität	Kreativität	Kreativität	NULL	hu002_2006_09	pol	simplex
Flexibilität	Flexibilität	Flexibilität	NULL	hu002_2006_09	pol	simplex
Ausdauer	Ausdauer	Ausdauer	NULL	hu002_2006_09	pol	simplex
Männer	Mann	Mann	NULL	hu002_2006_09	pol	simplex
Grund	Grund	Grund	NULL	hu002_2006_09	pol	simplex
Vorurteile	Vorurteil	Vorurteil	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Wandel	Wandel	Wandel	NULL	hu002_2006_09	pol	simplex
Rolle	Rolle	Rolle	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Konsequenzen	Konsequenz	Konsequenz	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Achtung	Achtung	Achtung	NULL	hu002_2006_09	pol	simplex
Männern	Mann	Mann	NULL	hu002_2006_09	pol	simplex
Gang	Gang	Gang	NULL	hu002_2006_09	pol	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu002_2006_09	pol	simplex
Überzeugung	Überzeugung	Überzeugung	NULL	hu002_2006_09	pol	simplex
Feminismus	Feminismus	Feminismus	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Leute	Leute	Leute	NULL	hu002_2006_09	pol	simplex
Beispiel	Beispiel	Beispiel	NULL	hu002_2006_09	pol	simplex
Verschlechterung	Verschlechterung	Verschlechterung	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Zeit	Zeit	Zeit	NULL	hu002_2006_09	pol	simplex
Männer	Mann	Mann	NULL	hu002_2006_09	pol	simplex
Lage	Lage	Lage	NULL	hu002_2006_09	pol	simplex
Zeit	Zeit	Zeit	NULL	hu002_2006_09	pol	simplex
Kindern	Kind	Kind	NULL	hu002_2006_09	pol	simplex
Wandel	Wandel	Wandel	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Fuß	Fuß	Fuß	NULL	hu002_2006_09	pol	simplex
Einsamkeit	Einsamkeit	Einsamkeit	NULL	hu002_2006_09	pol	simplex
Arbeit	Arbeit	Arbeit	NULL	hu002_2006_09	pol	simplex
Kontakte	Kontakt	Kontakt	NULL	hu002_2006_09	pol	simplex
Familie	Familie	Familie	NULL	hu002_2006_09	pol	simplex
Lage	Lage	Lage	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Feinden	Feinden	Feind	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Öl	Öl	Öl	NULL	hu002_2006_09	pol	simplex
Feuer	Feuer	Feuer	NULL	hu002_2006_09	pol	simplex
Grund	Grund	Grund	NULL	hu002_2006_09	pol	simplex
Vorurteilen	Vorurteil	Vorurteil	NULL	hu002_2006_09	pol	simplex
Frauen	Frau	Frau	NULL	hu002_2006_09	pol	simplex
Rolle	Rolle	Rolle	NULL	hu002_2006_09	pol	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu002_2006_09	pol	simplex
Rolle	Rolle	Rolle	NULL	hu002_2006_09	pol	simplex
Bedrohung	Bedrohung	Bedrohung	NULL	hu002_2006_09	pol	simplex
Familien	Familie	Familie	NULL	hu002_2006_09	pol	simplex
Selbstbewusstsein	Selbstbewußtsein	Bewußtsein	Selbst	hu002_2006_10	pol	compound
Überwindung	Überwindung	Dung	Überwin	hu002_2006_10	pol	compound
Alltagsprobleme	Alltagsproblem	Problem	Alltags	hu002_2006_10	pol	compound
Gewaltkreis	Gewaltkreis	Kreis	Gewalt	hu002_2006_10	pol	compound
Mißerfolg	Mißerfolg	Erfolg	Miss	hu002_2006_10	pol	compound
Arbeitssuche	Arbeitssuche	Suche	Arbeits	hu002_2006_10	pol	compound
Teufelkreis	Teufelkreis	Kreis	Teufel	hu002_2006_10	pol	compound
Erziehungsweise	Erziehungsweise	Weise	Erziehungs	hu002_2006_10	pol	compound
Thema	Thema	Thema	NULL	hu002_2006_10	pol	simplex
Diskussion	Diskussion	Diskussion	NULL	hu002_2006_10	pol	simplex
Frage	Frage	Frage	NULL	hu002_2006_10	pol	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	hu002_2006_10	pol	simplex
Problem	Problem	Problem	NULL	hu002_2006_10	pol	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	hu002_2006_10	pol	simplex
Schulter	Schulter	Schulter	NULL	hu002_2006_10	pol	simplex
Familie	Familie	Familie	NULL	hu002_2006_10	pol	simplex
Jugendliche	Jugendliche	Jugendliche	NULL	hu002_2006_10	pol	simplex
Schritt	Schritt	Schritt	NULL	hu002_2006_10	pol	simplex
Tritt	Tritt	Tritt	NULL	hu002_2006_10	pol	simplex
Grund	Grund	Grund	NULL	hu002_2006_10	pol	simplex
Situation	Situation	Situation	NULL	hu002_2006_10	pol	simplex
Jugendliche	Jugendliche	Jugendliche	NULL	hu002_2006_10	pol	simplex
Gang	Gang	Gang	NULL	hu002_2006_10	pol	simplex
Benehmen	Benehmen	Benehmen	NULL	hu002_2006_10	pol	simplex
Resultat	Resultat	Resultat	NULL	hu002_2006_10	pol	simplex
Erziehung	Erziehung	Erziehung	NULL	hu002_2006_10	pol	simplex
Eltern	Eltern	Eltern	NULL	hu002_2006_10	pol	simplex
Kinder	Kind	Kind	NULL	hu002_2006_10	pol	simplex
Kinder	Kind	Kind	NULL	hu002_2006_10	pol	simplex
Straße	Straße	Straße	NULL	hu002_2006_10	pol	simplex
Gewalt	Gewalt	Gewalt	NULL	hu002_2006_10	pol	simplex
Platz	Platz	Platz	NULL	hu002_2006_10	pol	simplex
Gefühle	Gefühl	Gefühl	NULL	hu002_2006_10	pol	simplex
Beziehungen	Beziehung	Beziehung	NULL	hu002_2006_10	pol	simplex
Hand	Hand	Hand	NULL	hu002_2006_10	pol	simplex
Konsequenzen	Konsequenz	Konsequenz	NULL	hu002_2006_10	pol	simplex
Schule	Schule	Schule	NULL	hu002_2006_10	pol	simplex
Jugendlichen	Jugendliche	Jugendliche	NULL	hu002_2006_10	pol	simplex
Probleme	Problem	Problem	NULL	hu002_2006_10	pol	simplex
Gewalt	Gewalt	Gewalt	NULL	hu002_2006_10	pol	simplex
Meinung	Meinung	Meinung	NULL	hu002_2006_10	pol	simplex
Kraft	Kraft	Kraft	NULL	hu002_2006_10	pol	simplex
Tatsache	Tatsache	Tatsache	NULL	hu002_2006_10	pol	simplex
Weg	Weg	Weg	NULL	hu002_2006_10	pol	simplex
Regeln	Regeln	Regeln	NULL	hu002_2006_10	pol	simplex
Freiheit	Freiheit	Freiheit	NULL	hu002_2006_10	pol	simplex
Ursache	Ursache	Ursache	NULL	hu002_2006_10	pol	simplex
Probleme	Problem	Problem	NULL	hu002_2006_10	pol	simplex
Kontakte	Kontakt	Kontakt	NULL	hu002_2006_10	pol	simplex
Arbeit	Arbeit	Arbeit	NULL	hu002_2006_10	pol	simplex
Dorn	Dorn	Dorn	NULL	hu002_2006_10	pol	simplex
Auge	Auge	Auge	NULL	hu002_2006_10	pol	simplex
Ausgeglichenheit	Ausgeglichenheit	Ausgeglichenheit	NULL	hu002_2006_10	pol	simplex
